"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","netuse","netusoft","netustm","nwspol","nwsppol","nwsptot","pplfair","pplhlp","ppltrst","rdpol","rdtot","tvpol","tvtot","lrscale","trstlgl","trstplt","prtvtgb","prtvtagb","prtvtbgb","prtvtcgb","prtvtdgb","aesfdrk","atchctr","atcherp","blgetmg","brghmwr","brncntr","cntbrthd","ctzcntr","dscrgrp","rlgdngb","rlgdegb","hhmmb","gndr","gndr2","yrbrn","age","agea","agegroup","edlvgb","edlvagb","marstgb","rshpsgb","ipstrgv","ipstrgva","region","regiongb"
"ESS3e03_7",3,"3.7","01.12.2018",16618,"GB",1.6087,2.0896182,2.0729616,,,,,7,,,,66,0,5,4,6,5,7,66,0,3,7,1,,2,,,,3,,,2,2,1,,1,2,,,3,1,2,1944,62.5,62,,4,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16619,"GB",1.0725,1.5720032,2.0729616,,,,,7,,,,1,2,7,6,3,2,6,2,2,5,1,2,,66,,,,2,,,2,4,1,,1,2,,,5,1,2,1970,36.25,36,,1,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16620,"GB",1.0725,1.4607925,2.0729616,,,,,0,,,,0,2,7,3,5,0,1,1,6,0,3,0,,66,,,,1,,,2,3,1,,1,2,,,4,2,1,1964,42.25,42,,3,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16623,"GB",0.5362,0.84374267,2.0729616,,,,,7,,,,1,1,2,4,1,3,3,2,4,4,1,0,,66,,,,2,,,1,3,1,,1,1,,,5,1,2,1986,20,20,,2,,,,3,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16624,"GB",1.0725,1.433426,2.0729616,,,,,1,,,,1,2,2,4,3,7,7,2,4,6,5,3,,2,,,,2,,,1,1,2,,1,2,,,2,2,1,1946,59.75,60,,0,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16703,"GB",0.5362,0.7166462,2.0729616,,,,,1,,,,66,0,5,2,7,66,0,4,7,8,3,2,,1,,,,4,,,2,3,1,,1,1,,,1,2,6,1944,62.58,62,,1,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16705,"GB",2.1449,3.1438599,2.0729616,,,,,7,,,,1,2,5,5,5,1,1,2,6,5,5,3,,77,,,,2,,,2,3,2,,1,2,,,6,1,2,1963,43.58,43,,1,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16706,"GB",0.5362,0.7166462,2.0729616,,,,,7,,,,1,2,8,7,8,2,7,2,4,5,7,4,,2,,,,2,,,1,2,2,,1,2,,,1,2,6,1936,70.17,70,,4,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16707,"GB",0.5362,0.7166462,2.0729616,,,,,1,,,,1,1,7,5,7,2,7,4,5,4,4,4,,1,,,,3,,,2,3,1,,1,2,,,3,2,1,1944,62.08,62,,0,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16708,"GB",1.0725,1.3931222,2.0729616,,,,,6,,,,1,2,5,5,5,5,7,1,3,2,7,4,,1,,,,2,,,2,3,1,,1,2,,,2,1,2,1938,68.33,68,,1,,,,4,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16710,"GB",1.0725,1.3931222,2.0729616,,,,,0,,,,66,0,8,10,8,2,3,3,3,7,4,0,,1,,,,1,,,2,4,1,,1,2,,,2,1,2,1922,83.92,84,,4,,,,5,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16711,"GB",0.5362,0.7859283,2.0729616,,,,,6,,,,66,0,8,6,6,1,1,2,3,6,8,6,,2,,,,1,,,2,3,1,,1,2,,,1,1,6,1956,50,50,,4,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16712,"GB",1.0725,1.3931222,2.0729616,,,,,3,,,,2,2,7,7,5,0,1,3,6,1,7,7,,2,,,,3,,,2,4,1,,1,2,,,2,1,2,1924,82,82,,2,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16713,"GB",1.0725,1.4607925,2.0729616,,,,,6,,,,1,1,8,8,8,66,0,1,1,4,8,6,,3,,,,3,,,2,2,1,,1,2,,,4,2,1,1966,40.42,40,,4,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16714,"GB",0.5362,0.7166462,2.0729616,,,,,1,,,,1,2,7,7,4,0,1,2,7,5,3,4,,2,,,,4,,,2,3,1,,1,2,,,1,2,6,1933,73.08,73,,4,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16716,"GB",1.0725,1.5720032,2.0729616,,,,,7,,,,66,0,5,5,5,1,1,1,2,6,3,1,,88,,,,2,,,2,3,1,,1,2,,,4,1,2,1969,37.08,37,,1,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16719,"GB",1.6087,2.0896182,2.0729616,,,,,5,,,,1,2,6,6,6,4,7,2,3,5,6,2,,2,,,,1,,,2,2,1,,1,2,,,4,1,2,1950,56.5,56,,4,,,,3,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16720,"GB",0.5362,0.7303282,2.0729616,,,,,7,,,,1,1,9,9,9,3,3,1,2,3,8,3,,2,,,,2,,,2,3,1,,1,2,,,2,2,1,1956,50.33,50,,4,,,,5,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16721,"GB",1.0725,1.3931222,2.0729616,,,,,1,,,,2,6,8,9,4,4,5,2,7,5,9,5,,2,,,,2,,,2,2,1,,1,2,,,2,1,2,1919,87.5,87,,1,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16723,"GB",1.0725,1.5720032,2.0729616,,,,,7,,,,1,1,7,7,7,2,5,1,3,3,8,4,,2,,,,1,,,2,3,1,,1,2,,,2,1,2,1963,43.33,43,,4,,,,4,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16724,"GB",2.6812,4.219028,2.0729616,,,,,7,,,,1,1,6,7,7,1,2,66,0,5,6,5,,66,,,,2,,,2,3,2,,2,1,,,4,1,1,1981,25.08,25,,4,,,,3,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16802,"GB",1.6087,2.150072,2.0729616,,,,,1,,,,0,1,7,2,3,66,0,2,7,3,7,3,,2,,,,3,,,2,1,1,,1,2,,,4,2,1,1920,85.83,86,,0,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16803,"GB",1.6087,2.0896182,2.0729616,,,,,7,,,,1,1,5,7,7,66,0,2,6,4,7,4,,3,,,,3,,,2,4,1,,1,2,,,3,1,2,1948,57.83,58,,4,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16804,"GB",1.0725,1.5564789,2.0729616,,,,,1,,,,0,2,5,8,3,66,0,1,7,5,0,0,,66,,,,3,,,2,1,1,,1,2,,,2,2,1,1972,34.08,34,,0,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16806,"GB",0.5362,0.7859283,2.0729616,,,,,7,,,,1,2,6,5,6,0,1,2,7,7,5,5,,77,,,,3,,,2,3,1,,1,2,,,1,1,6,1964,42.5,42,,2,,,,4,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16812,"GB",1.0725,1.6876427,2.0729616,,,,,6,,,,66,0,8,7,4,0,7,1,6,5,7,7,,66,,,,2,,,2,1,2,,1,2,,,2,1,1,1989,16.92,17,,4,,,,3,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16813,"GB",0.5362,0.7781669,2.0729616,,,,,7,,,,66,0,6,5,5,1,3,1,7,5,5,3,,3,,,,2,,,2,3,1,,1,2,,,4,2,1,1977,29.33,29,,4,,,,5,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16817,"GB",0.5362,0.7781669,2.0729616,,,,,7,,,,66,0,4,6,5,1,6,1,7,6,5,4,,66,,,,3,,,1,2,1,,1,2,,,2,2,1,1984,22.67,22,,3,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16819,"GB",0.5362,0.7166462,2.0729616,,,,,1,,,,0,1,3,5,3,66,0,2,5,8,4,3,,1,,,,3,,,2,4,1,,1,2,,,1,2,6,1944,62.42,62,,0,,,,3,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16821,"GB",0.5362,0.7859283,2.0729616,,,,,7,,,,1,1,5,5,0,0,2,1,4,7,3,2,,1,,,,2,,,2,3,2,,1,1,,,1,1,6,1971,35.75,35,,0,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16824,"GB",1.0725,1.5564789,2.0729616,,,,,6,,,,0,2,6,4,7,66,0,2,3,4,6,4,,66,,,,3,,,1,4,2,,1,2,,,3,2,1,1976,30.58,30,,1,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16903,"GB",0.5362,0.7166462,2.0729616,,,,,1,,,,1,2,3,3,3,1,2,3,5,8,2,1,,1,,,,2,,,2,4,1,,1,2,,,1,2,6,1924,82.5,82,,0,,,,5,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16905,"GB",1.0725,1.4607925,2.0729616,,,,,6,,,,1,1,5,5,5,2,2,2,6,5,4,4,,2,,,,3,,,1,3,1,,1,1,,,4,2,1,1963,43.67,43,,4,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16908,"GB",1.0725,1.433426,2.0729616,,,,,6,,,,1,2,5,5,0,1,1,3,7,8,3,0,,1,,,,4,,,2,2,1,,1,2,,,2,2,1,1950,56.5,56,,2,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16910,"GB",0.5362,0.7166462,2.0729616,,,,,7,,,,66,0,5,5,5,0,2,6,7,5,5,0,,66,,,,2,,,2,3,1,,1,2,,,1,2,6,1941,65.25,65,,0,,,,4,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16917,"GB",1.0725,1.5564789,2.0729616,,,,,7,,,,2,2,6,4,5,3,3,1,2,2,4,2,,2,,,,2,,,1,2,1,,1,1,,,2,2,1,1974,32.42,32,,4,,,,4,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16919,"GB",1.0725,1.4607925,2.0729616,,,,,7,,,,1,1,3,7,5,1,4,1,3,5,2,2,,2,,,,2,,,2,2,1,,1,2,,,3,2,1,1967,39.42,39,,1,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16920,"GB",1.0725,1.5564789,2.0729616,,,,,5,,,,1,1,5,6,3,2,5,2,3,5,7,6,,2,,,,2,,,2,3,1,,1,2,,,2,2,2,1982,23.83,24,,4,,,,4,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16922,"GB",1.0725,1.5564789,2.0729616,,,,,0,,,,0,2,4,9,5,0,1,0,7,5,3,0,,2,,,,3,,,2,2,1,,1,2,,,3,2,1,1971,34.83,35,,1,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",16923,"GB",1.0725,1.5720032,2.0729616,,,,,0,,,,1,2,1,2,2,0,1,3,4,9,1,1,,66,,,,4,,,2,3,1,,1,2,,,2,1,1,1954,52.42,52,,0,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17004,"GB",0.5362,0.7781669,2.0729616,,,,,5,,,,3,7,6,8,4,66,0,5,7,88,3,1,,66,,,,4,,,2,2,2,,2,2,,,2,2,2,1980,26.08,26,,0,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17005,"GB",1.0725,1.4607925,2.0729616,,,,,1,,,,66,0,5,5,3,66,0,2,3,3,0,88,,2,,,,3,,,2,1,1,,1,1,,,2,2,1,1964,42.08,42,,0,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17006,"GB",0.5362,0.6964961,2.0729616,,,,,1,,,,66,0,6,4,6,5,6,2,7,0,2,1,,2,,,,2,,,2,4,1,,1,2,,,1,1,6,1949,56.92,57,,1,,,,3,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17009,"GB",1.0725,1.5564789,2.0729616,,,,,0,,,,0,1,0,3,9,66,0,1,7,5,5,5,,2,,,,3,,,1,1,2,,1,2,,,3,2,1,1980,26.42,26,,1,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17013,"GB",1.6087,2.3346457,2.0729616,,,,,7,,,,1,1,7,7,3,1,1,1,6,5,9,4,,66,,,,3,,,2,3,1,,1,2,,,3,2,2,1979,27.33,27,,4,,,,3,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17015,"GB",0.5362,0.7859283,2.0729616,,,,,6,,,,66,0,8,8,10,66,0,3,4,5,7,8,,66,,,,2,,,2,3,1,,1,2,,,1,1,6,1958,48.33,48,,4,,,,4,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17019,"GB",1.0725,1.5720032,2.0729616,,,,,0,,,,66,0,5,3,5,66,0,1,2,7,7,7,,2,,,,3,,,1,2,2,,1,8,,,3,1,2,1969,37.67,37,,0,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17020,"GB",0.5362,0.7166462,2.0729616,,,,,0,,,,1,2,8,1,5,0,1,4,7,88,1,1,,1,,,,4,,,2,1,1,,1,2,,,1,2,6,1935,70.75,71,,0,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17021,"GB",0.5362,0.7303282,2.0729616,,,,,2,,,,66,0,7,2,7,2,4,2,2,5,5,2,,66,,,,3,,,2,2,1,,1,2,,,1,2,6,1966,40,40,,4,,,,5,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17022,"GB",1.0725,1.4607925,2.0729616,,,,,7,,,,1,2,8,6,6,66,0,4,5,6,9,6,,66,,,,3,,,1,2,2,,2,2,,,1,2,6,1965,41.42,41,,5,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17024,"GB",0.5362,0.7303282,2.0729616,,,,,1,,,,66,0,8,6,8,0,6,1,5,4,9,1,,1,,,,3,,,2,2,1,,1,2,,,1,2,6,1966,40.08,40,,1,,,,5,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17102,"GB",1.6087,2.3346457,2.0729616,,,,,6,,,,0,1,8,0,5,1,1,1,3,5,7,0,,2,,,,1,,,1,2,1,,1,2,,,3,2,2,1981,24.92,25,,1,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17103,"GB",1.0725,1.4607925,2.0729616,,,,,4,,,,1,3,8,4,8,1,2,2,7,5,10,7,,2,,,,3,,,2,2,1,,1,2,,,2,2,1,1964,42.58,42,,1,,,,4,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17104,"GB",1.0725,1.5564789,2.0729616,,,,,0,,,,66,0,7,10,5,66,0,1,1,0,4,3,,3,,,,2,,,1,4,1,,1,1,,,5,2,1,1979,27.42,27,,3,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17107,"GB",1.0725,1.4607925,2.0729616,,,,,4,,,,1,2,5,6,1,1,1,3,6,88,2,1,,2,,,,4,,,1,1,1,,1,2,,,4,2,1,1968,38.08,38,,1,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17114,"GB",1.0725,1.5564789,2.0729616,,,,,7,,,,1,2,5,5,5,66,0,4,7,5,5,1,,2,,,,3,,,2,2,1,,1,2,,,4,2,1,1981,25.17,25,,1,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17115,"GB",1.0725,1.5564789,2.0729616,,,,,7,,,,0,3,0,0,0,0,3,0,7,5,2,3,,66,,,,4,,,2,4,1,,1,2,,,7,2,1,1977,29,29,,0,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17121,"GB",1.0725,1.5564789,2.0729616,,,,,0,,,,2,3,2,8,2,3,3,4,7,1,6,2,,2,,,,3,,,2,1,1,,1,2,,,3,2,1,1974,32.5,32,,1,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17122,"GB",1.0725,1.5720032,2.0729616,,,,,4,,,,1,4,4,5,3,2,3,2,7,5,1,0,,77,,,,3,,,2,3,1,,1,2,,,3,1,2,1963,43.33,43,,1,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17202,"GB",0.5362,0.7166462,2.0729616,,,,,0,,,,66,0,6,5,7,0,4,2,7,4,6,5,,2,,,,3,,,2,3,1,,1,2,,,1,2,6,1945,61.5,61,,1,,,,4,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17203,"GB",1.0725,1.4607925,2.0729616,,,,,4,,,,1,1,7,6,7,1,3,1,5,5,5,3,,2,,,,3,,,2,2,1,,1,2,,,4,2,1,1963,43,43,,1,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17204,"GB",0.5362,0.7303282,2.0729616,,,,,6,,,,66,0,4,3,3,1,7,2,5,2,4,0,,3,,,,3,,,2,2,1,,1,1,,,2,2,2,1967,39.67,39,,2,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17206,"GB",1.0725,1.3931222,2.0729616,,,,,7,,,,2,4,4,7,8,0,4,2,7,5,5,4,,2,,,,2,,,2,2,1,,1,2,,,2,1,2,1936,70.42,70,,0,,,,5,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17211,"GB",1.0725,1.5564789,2.0729616,,,,,7,,,,0,1,7,6,5,1,3,1,7,4,0,0,,3,,,,1,,,2,4,1,,1,2,,,2,2,2,1980,26.5,26,,2,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17213,"GB",1.0725,1.4607925,2.0729616,,,,,1,,,,2,2,5,5,5,66,0,4,4,5,8,6,,66,,,,2,,,1,3,2,,2,2,,,5,2,1,1956,50.75,50,,3,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17214,"GB",1.0725,1.6876427,2.0729616,,,,,6,,,,1,4,5,8,5,1,2,2,6,8,5,5,,66,,,,3,,,2,1,2,,2,2,,,2,1,2,1974,32.67,32,,4,,,,3,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17218,"GB",1.0725,1.5564789,2.0729616,,,,,6,,,,0,1,7,7,5,0,2,1,4,5,6,5,,3,,,,3,,,2,2,1,,1,2,,,2,2,2,1986,20.42,20,,2,,,,3,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17223,"GB",0.5362,0.7859283,2.0729616,,,,,7,,,,2,2,8,7,8,1,2,2,3,3,4,5,,2,,,,1,,,2,3,1,,1,2,,,1,1,6,1971,35.08,35,,4,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17224,"GB",1.0725,1.5720032,2.0729616,,,,,6,,,,1,2,5,4,3,66,0,2,6,6,3,0,,1,,,,2,,,2,3,1,,1,1,,,2,1,2,1954,51.92,52,,2,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17301,"GB",0.5362,0.7859283,2.0729616,,,,,0,,,,66,0,5,5,4,1,4,2,2,88,4,1,,66,,,,4,,,2,2,1,,1,1,,,1,1,6,1967,39.17,39,,1,,,,8,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17303,"GB",2.1449,3.375128,2.0729616,,,,,6,,,,1,2,6,3,5,1,3,1,7,4,4,7,,66,,,,2,,,2,3,1,,1,1,,,4,1,2,1987,18.92,19,,1,,,,8,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17304,"GB",1.6087,2.3579316,2.0729616,,,,,7,,,,66,0,7,7,5,66,0,6,6,4,2,5,,2,,,,1,,,2,3,1,,1,2,,,3,1,2,1955,51.75,51,,2,,,,8,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17305,"GB",1.0725,1.6876427,2.0729616,,,,,7,,,,2,3,7,5,6,2,7,2,6,4,7,6,,2,,,,2,,,2,3,1,,1,2,,,2,1,2,1977,29.42,29,,2,,,,3,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17306,"GB",0.5362,0.7166462,2.0729616,,,,,0,,,,0,2,8,8,7,66,0,2,7,88,2,1,,2,,,,2,,,2,3,1,,1,2,,,1,2,6,1935,71.75,71,,0,,,,8,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17307,"GB",0.5362,0.84374267,2.0729616,,,,,0,,,,66,0,5,5,5,0,7,0,7,88,0,0,,66,,,,1,,,2,4,1,,1,2,,,1,1,6,1982,23.92,24,,1,,,,8,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17312,"GB",1.0725,1.4607925,2.0729616,,,,,1,,,,66,0,5,4,7,1,1,1,7,5,5,5,,77,,,,4,,,2,2,1,,1,1,,,2,2,1,1954,52.08,52,,4,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17314,"GB",1.0725,1.3931222,2.0729616,,,,,1,,,,1,2,7,6,4,1,1,2,7,7,8,4,,1,,,,2,,,2,3,1,,1,2,,,2,1,2,1940,66.25,66,,4,,,,3,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17317,"GB",1.0725,1.5720032,2.0729616,,,,,5,,,,66,0,2,5,6,1,4,1,2,2,0,3,,2,,,,1,,,2,4,1,,1,1,,,4,1,2,1964,42,42,,1,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17318,"GB",1.6087,2.0896182,2.0729616,,,,,7,,,,66,0,7,8,7,2,2,1,4,4,8,7,,2,,,,2,,,2,3,1,,1,2,,,3,1,1,1947,59.25,59,,2,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17320,"GB",1.6087,2.1911209,2.0729616,,,,,6,,,,1,1,7,4,6,1,5,3,5,7,5,2,,2,,,,2,,,2,3,1,,1,2,,,4,2,1,1959,47.25,47,,4,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17322,"GB",1.0725,1.3931222,2.0729616,,,,,0,,,,1,2,2,2,2,66,0,2,7,5,5,3,,66,,,,2,,,2,3,1,,1,2,,,2,1,2,1927,79.42,79,,0,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17323,"GB",1.0725,1.4607925,2.0729616,,,,,7,,,,1,1,4,5,4,1,1,3,7,5,6,4,,66,,,,2,,,1,3,2,,2,2,,,3,2,1,1969,37.75,37,,2,,,,3,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17324,"GB",1.6087,2.0896182,2.0729616,,,,,6,,,,1,1,8,5,8,1,1,1,7,5,3,3,,66,,,,3,,,2,1,1,,1,2,,,3,1,2,1943,63.67,63,,0,,,,8,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17403,"GB",1.0725,1.3931222,2.0729616,,,,,5,,,,1,2,5,4,5,0,1,3,7,7,7,6,,1,,,,1,,,2,2,1,,1,2,,,2,1,2,1950,56.33,56,,1,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17405,"GB",1.0725,1.4607925,2.0729616,,,,,7,,,,1,2,6,2,6,1,2,2,7,5,7,6,,3,,,,3,,,2,2,1,,1,2,,,3,2,1,1962,44.5,44,,4,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17409,"GB",0.5362,0.7781669,2.0729616,,,,,6,,,,1,1,6,6,7,0,4,2,2,3,6,2,,3,,,,3,,,2,2,2,,1,2,,,2,2,1,1971,34.83,35,,4,,,,5,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17411,"GB",0.5362,0.7859283,2.0729616,,,,,6,,,,1,5,8,8,7,1,5,4,5,6,6,1,,1,,,,2,,,2,2,1,,1,2,,,1,1,6,1965,41.42,41,,1,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17412,"GB",1.0725,1.4607925,2.0729616,,,,,6,,,,0,1,8,8,10,2,7,3,6,5,6,5,,66,,,,2,,,2,3,1,,1,2,,,2,2,1,1962,44.58,44,,3,,,,3,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17414,"GB",0.5362,0.7166462,2.0729616,,,,,6,,,,2,4,7,5,5,3,3,3,7,6,4,2,,1,,,,3,,,2,3,1,,1,2,,,1,2,6,1931,75.08,75,,0,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17418,"GB",0.5362,0.7859283,2.0729616,,,,,7,,,,66,0,6,6,5,1,1,2,4,7,6,1,,3,,,,1,,,2,3,1,,1,2,,,3,1,2,1970,36.75,36,,2,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17419,"GB",0.5362,0.7303282,2.0729616,,,,,7,,,,66,0,4,2,3,0,2,2,4,5,7,0,,2,,,,3,,,2,3,1,,1,2,,,4,2,1,1966,39.92,40,,1,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17504,"GB",1.0725,1.4607925,2.0729616,,,,,0,,,,66,0,5,6,6,2,7,1,7,5,5,4,,2,,,,2,,,2,2,1,,1,2,,,3,2,1,1964,42,42,,1,,,,3,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17505,"GB",1.0725,1.6876427,2.0729616,,,,,7,,,,1,1,2,3,2,66,0,1,1,5,2,4,,66,,,,1,,,2,2,1,,1,2,,,2,1,2,1977,29.17,29,,2,,,,5,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17506,"GB",0.5362,0.7166462,2.0729616,,,,,0,,,,66,0,0,6,4,66,0,1,7,8,6,1,,1,,,,2,,,2,2,1,,1,2,,,1,2,6,1940,65.92,66,,0,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17508,"GB",2.1449,3.1128125,2.0729616,,,,,7,,,,66,0,6,5,7,66,0,1,5,5,7,5,,66,,,,3,,,2,3,1,,1,2,,,4,2,1,1990,15.92,16,,1,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17510,"GB",1.0725,1.4607925,2.0729616,,,,,0,,,,1,1,6,5,4,66,0,2,4,5,6,5,,2,,,,3,,,2,2,1,,1,2,,,2,2,1,1957,49.33,49,,0,,,,4,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17511,"GB",0.5362,0.7166462,2.0729616,,,,,1,,,,1,1,7,8,1,4,4,4,7,6,6,8,,2,,,,2,,,2,4,1,,1,2,,,1,2,6,1929,76.75,77,,0,,,,2,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17514,"GB",1.0725,1.6876427,2.0729616,,,,,7,,,,66,0,7,5,7,3,7,1,2,3,4,2,,3,,,,2,,,2,3,1,,1,1,,,2,1,2,1973,32.92,33,,4,,,,8,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17522,"GB",1.0725,1.4607925,2.0729616,,,,,4,,,,1,1,8,5,5,0,1,2,4,7,2,2,,1,,,,2,,,2,3,1,,1,2,,,2,2,1,1960,46.67,46,,4,,,,1,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17523,"GB",1.0725,1.433426,2.0729616,,,,,7,,,,0,1,7,7,7,4,5,1,3,5,4,2,,77,,,,2,,,2,2,1,,1,2,,,2,2,1,1944,62.58,62,,4,,,,5,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17612,"GB",0.5362,0.7166462,2.0729616,,,,,1,,,,66,0,6,7,7,66,0,3,7,4,6,5,,66,,,,3,,,2,3,1,,1,2,,,1,2,6,1937,69.67,69,,4,,,,4,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17618,"GB",0.5362,0.7781669,2.0729616,,,,,6,,,,1,1,5,6,7,0,2,3,6,6,7,5,,2,,,,2,,,2,3,1,,1,2,,,1,2,6,1976,30.17,30,,4,,,,3,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17619,"GB",0.5362,0.7166462,2.0729616,,,,,1,,,,66,0,8,7,8,2,4,2,6,1,8,7,,2,,,,3,,,2,3,1,,1,2,,,1,2,6,1934,72.83,72,,4,,,,5,,,5
"ESS3e03_7",3,"3.7","01.12.2018",17621,"GB",0.5362,0.84374267,2.0729616,,,,,7,,,,1,3,5,6,7,1,3,2,4,7,3,5,,66,,,,2,,,2,3,1,,1,2,,,5,1,1,1989,17.58,17,,2,,,,2,,,5
